date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,importance,home_elo_before,away_elo_before,home_elo_after,away_elo_after
1906-02-17,Northern Ireland,England,0,5,British Home Championship,Belfast,Ireland,False,1.0,979.5987960753765,1017.3627270685458,979.1349639047318,1017.8265592391906
1906-03-03,Scotland,Wales,0,2,British Home Championship,Edinburgh,Scotland,False,1.0,1021.5578140648244,981.9689145188282,1021.0199049512112,982.5068236324414
1906-03-17,Northern Ireland,Scotland,0,1,British Home Championship,Dublin,Ireland,False,1.0,979.1349639047318,1021.0199049512112,978.6750624562098,1021.4798063997331
1906-03-19,Wales,England,0,1,British Home Championship,Cardiff,Wales,False,1.0,982.5068236324414,1017.8265592391906,982.040657970674,1018.292724900958
1906-03-29,Jersey,Guernsey,1,2,Muratti Vase,Jersey,Jersey,False,1.0,999.5004797050806,1000.9995202949194,999.0019178963292,1001.4980821036708
1906-04-01,Hungary,Czechoslovakia,1,1,Friendly,Budapest,Hungary,False,1.0,1000.0009552839273,999.4995202949194,1000.0004742021046,999.5000013767421
1906-04-02,Wales,Northern Ireland,4,4,British Home Championship,Wrexham,Wales,False,1.0,982.040657970674,978.6750624562098,982.0374290280367,978.6782913988471
1906-04-02,Guernsey,Alderney,1,0,Muratti Vase,Guernsey,Guernsey,False,1.0,1001.4980821036708,999.5,1001.9961651322023,999.0019169714684
1906-04-07,Scotland,England,2,1,British Home Championship,Glasgow,Scotland,False,1.0,1021.4798063997331,1018.292724900958,1021.9767487185385,1017.7957825821526
1906-04-22,France,Belgium,0,5,Friendly,Saint-Cloud,France,False,1.0,999.9990405907221,999.501438193892,999.498563185925,1000.001915598689
1906-04-29,Belgium,Netherlands,5,0,Friendly,Antwerp,Belgium,False,1.0,1000.001915598689,1000.9995212153859,1000.502872710779,1000.498564103296
1906-05-13,Netherlands,Belgium,2,3,Friendly,Rotterdam,Netherlands,False,1.0,1000.498564103296,1000.502872710779,999.9985682370191,1001.0028685770559
1906-07-09,Argentina,South Africa,0,1,Friendly,Buenos Aires,Argentina,False,1.0,999.9990424316567,1000.0,999.4990433503577,1000.4999990812989
1906-08-15,Uruguay,Argentina,0,2,Copa Lipton,Montevideo,Uruguay,False,1.0,1000.0009575683433,999.4990433503577,999.5004760267437,999.9995248919573
1906-10-07,Czechoslovakia,Hungary,4,4,Friendly,Prague,Bohemia,False,1.0,999.5000013767421,1000.0004742021046,999.5004815354558,999.9999940433909
1906-10-21,Argentina,Uruguay,2,1,Copa Newton,Buenos Aires,Argentina,False,1.0,999.9995248919573,999.5004760267437,1000.4990460994046,999.0009548192965
1906-11-04,Hungary,Austria,3,1,Friendly,Budapest,Hungary,False,1.0,999.9999940433909,1000.4995244211533,1000.5004732979113,999.9990451666329
1907-02-16,England,Northern Ireland,1,0,British Home Championship,Liverpool,England,False,1.0,1017.7957825821526,978.6782913988471,1018.2583231735159,978.2157508074838
1907-02-23,Northern Ireland,Wales,2,3,British Home Championship,Belfast,Ireland,False,1.0,978.2157508074838,982.0374290280367,977.7194172998047,982.5337625357158
1907-03-04,Wales,Scotland,1,0,British Home Championship,Wrexham,Wales,False,1.0,982.5337625357158,1021.9767487185385,983.0715324602954,1021.4389787939589
1907-03-16,Scotland,Northern Ireland,3,0,British Home Championship,Glasgow,Scotland,False,1.0,1021.4389787939589,977.7194172998047,1021.8971319098137,977.26126418395
1907-03-18,England,Wales,1,1,British Home Championship,London,England,False,1.0,1018.2583231735159,983.0715324602954,1018.2246158021412,983.1052398316701
1907-03-21,Alderney,Jersey,1,2,Muratti Vase,Guernsey,Guernsey,True,1.0,999.0019169714684,999.0019178963292,998.5019169723557,999.5019178954419
1907-04-04,Jersey,Guernsey,2,3,Muratti Vase,Jersey,Jersey,False,1.0,999.5019178954419,1001.9961651322023,999.0043108840481,1002.4937721435962
1907-04-06,England,Scotland,1,1,British Home Championship,Newcastle,England,False,1.0,1018.2246158021412,1021.8971319098137,1018.2281391941704,1021.8936085177845
1907-04-07,Hungary,Czechoslovakia,5,2,Friendly,Budapest,Hungary,False,1.0,1000.5004732979113,999.5004815354558,1000.9995138965365,999.0014409368306
1907-04-14,Belgium,Netherlands,1,3,Friendly,Antwerp,Belgium,False,1.0,1001.0028685770559,999.9985682370191,1000.501905042002,1000.4995317720729
1907-04-21,Belgium,France,1,2,Friendly,Brussels,Belgium,False,1.0,1000.501905042002,999.498563185925,1000.0009424265243,999.9995258014028
1907-05-05,Austria,Hungary,3,1,Friendly,Vienna,Austria,False,1.0,999.9990451666329,1000.9995138965365,1000.5000050256135,1000.4985540375559
1907-05-09,Netherlands,Belgium,1,2,Friendly,Haarlem,Netherlands,False,1.0,1000.4995317720729,1000.0009424265243,999.9990534203878,1000.5014207782094
1907-10-06,Czechoslovakia,Hungary,5,3,Friendly,Prague,Bohemia,False,1.0,999.0014409368306,1000.4985540375559,999.5028772788413,999.9971176955452
1907-11-03,Hungary,Austria,4,1,Friendly,Budapest,Hungary,False,1.0,999.9971176955452,1000.5000050256135,1000.4976001707578,999.9995225504009
1908-02-15,Northern Ireland,England,1,3,British Home Championship,Belfast,Ireland,False,1.0,977.26126418395,1018.2281391941704,976.800487475472,1018.6889159026483
1908-03-07,Scotland,Wales,2,1,British Home Championship,Dundee,Scotland,False,1.0,1021.8936085177845,983.1052398316701,1022.3564631152008,982.6423852342539
1908-03-08,Switzerland,France,1,2,Friendly,Geneva,Switzerland,False,1.0,999.5,999.9995258014028,999.0004792501298,1000.499046551273
1908-03-14,Northern Ireland,Scotland,0,5,British Home Championship,Dublin,Ireland,False,1.0,976.800487475472,1022.3564631152008,976.3440833701871,1022.8128672204856
1908-03-16,Wales,England,1,7,British Home Championship,Wrexham,Wales,False,1.0,982.6423852342539,1018.6889159026483,982.176913608374,1019.1543875285282
1908-03-29,Belgium,Netherlands,1,4,Friendly,Antwerp,Belgium,False,1.0,1000.5014207782094,999.9990534203878,1000.0009388018632,1000.499535396734
1908-04-02,Guernsey,Alderney,3,0,Muratti Vase,Jersey,Jersey,True,1.0,1002.4937721435962,998.5019169723557,1002.9899423909058,998.0057467250462
1908-04-04,Scotland,England,1,1,British Home Championship,Glasgow,Scotland,False,1.0,1022.8128672204856,1019.1543875285282,1022.8093572944744,1019.1578974545395
1908-04-05,Hungary,Czechoslovakia,5,2,Friendly,Budapest,Hungary,False,1.0,1000.4976001707578,999.5028772788413,1000.996645824374,999.0038316252251
1908-04-05,Switzerland,Germany,5,3,Friendly,Basel,Switzerland,False,1.0,999.0004792501298,1000.0,999.5014381996119,999.4990410505179
1908-04-09,Guernsey,Jersey,0,4,Muratti Vase,Guernsey,Guernsey,False,1.0,1002.9899423909058,999.0043108840481,1002.4861186089142,999.5081346660396
1908-04-11,Wales,Northern Ireland,0,1,British Home Championship,Aberdare,Wales,False,1.0,982.176913608374,976.3440833701871,981.6713177637101,976.849679214851
1908-04-12,France,Belgium,1,2,Friendly,Colombes,France,False,1.0,1000.499046551273,1000.0009388018632,999.9985686616358,1000.5014166915004
1908-04-26,Netherlands,Belgium,3,1,Friendly,Rotterdam,Netherlands,False,1.0,1000.499535396734,1000.5014166915004,1000.9995372016679,1000.0014148865665
1908-05-03,Austria,Hungary,4,0,Friendly,Vienna,Austria,False,1.0,999.9995225504009,1000.996645824374,1000.5004791997279,1000.495689175047
1908-05-10,Netherlands,France,4,1,Friendly,Rotterdam,Netherlands,False,1.0,1000.9995372016679,999.9985686616358,1001.4985768631659,999.4995290001377
1908-06-06,Austria,England,1,6,Friendly,Vienna,Austria,False,1.0,1000.5004791997279,1019.1578974545395,1000.0183716785159,1019.6400049757515
1908-06-07,Austria,Germany,3,2,Friendly,Vienna,Austria,False,1.0,1000.0183716785159,999.4990410505179,1000.5178734274465,998.9995393015873
1908-06-08,Austria,England,1,11,Friendly,Vienna,Austria,False,1.0,1000.5178734274465,1019.6400049757515,1000.0362111717607,1020.1216672314373
1908-06-10,Hungary,England,0,7,Friendly,Budapest,Hungary,False,1.0,1000.495689175047,1020.1216672314373,1000.0145096474909,1020.6028467589935
1908-06-13,Czechoslovakia,England,0,4,Friendly,Prague,Bohemia,False,1.0,999.0038316252251,1020.6028467589935,998.5245420896947,1021.0821362945238
1908-07-12,Sweden,Norway,11,3,Friendly,Gothenburg,Sweden,False,1.0,1000.0,1000.0,1000.5,999.5
1908-08-15,Uruguay,Argentina,2,2,Copa Lipton,Montevideo,Uruguay,False,1.0,999.0009548192965,1000.4990460994046,999.002392099775,1000.4976088189261
1908-09-13,Argentina,Uruguay,2,1,Copa Newton,Buenos Aires,Argentina,False,1.0,1000.4976088189261,999.002392099775,1000.9961742963087,998.5038266223924
1908-10-04,Argentina,Uruguay,0,1,Copa Premio Honor Argentino,Buenos Aires,Argentina,False,1.0,1000.9961742963087,998.5038266223924,1000.4937831301213,999.0062177885798
1908-10-22,France,Denmark,1,17,Olympic Games,London,England,True,1.0,999.4995290001377,1000.0,999.0000091571001,1000.4995198430377
1908-10-23,Netherlands,Sweden,2,0,Olympic Games,London,England,True,1.0,1001.4985768631659,1000.5,1001.9976188192553,1000.0009580439106
1908-10-25,Netherlands,Sweden,5,3,Friendly,The Hague,Netherlands,False,1.0,1001.9976188192553,1000.0009580439106,1002.4957032114041,999.5028736517618
1908-10-26,Belgium,Sweden,2,1,Friendly,Brussels,Belgium,False,1.0,1000.0014148865665,999.5028736517618,1000.5009365810392,999.003351957289
1908-11-01,Hungary,Austria,5,3,Friendly,Budapest,Hungary,False,1.0,1000.0145096474909,1000.0362111717607,1000.5145304681602,999.5361903510914
1909-02-13,England,Northern Ireland,4,0,British Home Championship,Bradford,England,False,1.0,1021.0821362945238,976.849679214851,1021.5398008202213,976.3920146891535
1909-03-01,Wales,Scotland,3,2,British Home Championship,Wrexham,Wales,False,1.0,981.6713177637101,1022.8093572944744,982.2107042574825,1022.269970800702
1909-03-15,England,Wales,2,0,British Home Championship,Nottingham,England,False,1.0,1021.5398008202213,982.2107042574825,1022.0021395408196,981.7483655368842
1909-03-15,Scotland,Northern Ireland,5,0,British Home Championship,Glasgow,Scotland,False,1.0,1022.269970800702,976.3920146891535,1022.7260683595789,975.9359171302766
1909-03-18,Guernsey,Jersey,3,0,Muratti Vase,Guernsey,Guernsey,False,1.0,1002.4861186089142,999.5081346660396,1002.9832615310801,999.0109917438738
1909-03-20,Northern Ireland,Wales,2,3,British Home Championship,Belfast,Ireland,False,1.0,975.9359171302766,981.7483655368842,975.4414934228388,982.242789244322
1909-03-21,Belgium,Netherlands,1,4,Friendly,Antwerp,Belgium,False,1.0,1000.5009365810392,1002.4957032114041,1000.0028503716545,1002.9937894207889
1909-03-25,Guernsey,Alderney,2,0,Muratti Vase,Jersey,Jersey,True,1.0,1002.9832615310801,998.0057467250462,1003.4784861965356,997.5105220595906
1909-04-03,England,Scotland,2,0,British Home Championship,London,England,False,1.0,1022.0021395408196,1022.7260683595789,1022.5028340852506,1022.2253738151479
1909-04-04,Germany,Switzerland,1,0,Friendly,Karlsruhe,Germany,False,1.0,998.9995393015873,999.5014381996119,999.5000208284888,999.0009566727105
1909-04-04,Hungary,Germany,3,3,Friendly,Budapest,Hungary,False,1.0,1000.5145304681602,999.5000208284888,1000.5135571382342,999.5009941584148
1909-04-25,Netherlands,Belgium,4,1,Friendly,Rotterdam,Netherlands,False,1.0,1002.9937894207889,1000.0028503716545,1003.4909199140978,999.5057198783455
1909-05-02,Austria,Hungary,3,4,Friendly,Vienna,Austria,False,1.0,999.5361903510914,1000.5135571382342,999.0371280459065,1001.0126194434191
1909-05-09,Belgium,France,5,2,Friendly,Brussels,Belgium,False,1.0,999.5057198783455,999.0000091571001,1000.0052346943445,998.5004943411011
1909-05-29,Hungary,England,2,4,Friendly,Budapest,Hungary,False,1.0,1001.0126194434191,1022.5028340852506,1000.5332257017511,1022.9822278269186
1909-05-30,Hungary,Austria,1,1,Friendly,Budapest,Hungary,False,1.0,1000.5332257017511,999.0371280459065,1000.5317903339608,999.0385634136968
1909-05-31,Hungary,England,2,8,Friendly,Budapest,Hungary,False,1.0,1000.5317903339608,1022.9822278269186,1000.0533162045521,1023.4607019563273
1909-06-01,Austria,England,1,8,Friendly,Vienna,Austria,False,1.0,999.0385634136968,1023.4607019563273,998.5619771322697,1023.9372882377544
1909-08-15,Argentina,Uruguay,2,1,Copa Lipton,Buenos Aires,Argentina,False,1.0,1000.4937831301213,999.0062177885798,1000.9923559482555,998.5076449704455
1909-09-19,Uruguay,Argentina,2,2,Copa Newton,Montevideo,Uruguay,False,1.0,998.5076449704455,1000.9923559482555,998.5100288100739,1000.9899721086272
1909-10-10,Argentina,Uruguay,3,1,Copa Premio Honor Argentino,Buenos Aires,Argentina,False,1.0,1000.9899721086272,998.5100288100739,1001.4875928430563,998.0124080756448
1909-11-07,Hungary,Austria,2,2,Friendly,Budapest,Hungary,False,1.0,1000.0533162045521,998.5619771322697,1000.0518854021591,998.5634079346627
1910-02-12,Northern Ireland,England,1,1,British Home Championship,Belfast,Ireland,False,1.0,975.4414934228388,1023.9372882377544,975.4878869625772,1023.8908946980159
1910-03-05,Scotland,Wales,1,0,British Home Championship,Kilmarnock,Scotland,False,1.0,1022.2253738151479,982.242789244322,1022.6870891887881,981.7810738706818
1910-03-13,Belgium,Netherlands,3,2,Friendly,Antwerp,Belgium,False,1.0,1000.0052346943445,1003.4909199140978,1000.5085788473222,1002.9875757611202
1910-03-14,Wales,England,0,1,British Home Championship,Cardiff,Wales,False,1.0,981.7810738706818,1023.8908946980159,981.3213867791163,1024.3505817895814
1910-03-19,Northern Ireland,Scotland,1,0,British Home Championship,Belfast,Ireland,False,1.0,975.4878869625772,1022.6870891887881,976.0330469654559,1022.1419291859095
1910-04-02,Scotland,England,2,0,British Home Championship,Glasgow,Scotland,False,1.0,1022.1419291859095,1024.3505817895814,1022.6440481776236,1023.8484627978672
1910-04-03,France,Belgium,0,4,Friendly,Gentilly,France,False,1.0,998.5004943411011,1000.5085788473222,998.0024209088373,1001.006652279586
1910-04-03,Switzerland,Germany,2,3,Friendly,Basel,Switzerland,False,1.0,999.0009566727105,999.5009941584148,998.5014364137551,1000.0005144173701
1910-04-07,Jersey,Alderney,7,1,Muratti Vase,Jersey,Jersey,False,1.0,999.0109917438738,997.5105220595906,999.5095521815483,997.011961621916
1910-04-10,Netherlands,Belgium,7,0,Friendly,Haarlem,Netherlands,False,1.0,1002.9875757611202,1001.006652279586,1003.4856752515734,1000.5085527891328
1910-04-11,Wales,Northern Ireland,4,1,British Home Championship,Wrexham,Wales,False,1.0,981.3213867791163,976.0330469654559,981.8163132647448,975.5381204798274
1910-04-21,Guernsey,Jersey,2,3,Muratti Vase,Guernsey,Guernsey,False,1.0,1003.4784861965356,999.5095521815483,1002.9746784333594,1000.0133599447246
1910-04-24,Netherlands,Germany,4,2,Friendly,Arnhem,Netherlands,False,1.0,1003.4856752515734,1000.0005144173701,1003.9823316016742,999.5038580672693
1910-05-01,Austria,Hungary,2,1,Friendly,Vienna,Austria,False,1.0,998.5634079346627,1000.0518854021591,999.0648359916246,999.5504573451972
1910-05-15,Italy,France,6,2,Friendly,Milan,Italy,False,1.0,1000.0,998.0024209088373,1000.4980835111201,997.5043373977172
1910-05-16,Germany,Belgium,0,3,Friendly,Duisburg,Germany,False,1.0,999.5038580672693,1000.5085527891328,999.0048219806959,1001.0075888757062
1910-05-26,Hungary,Italy,6,1,Friendly,Budapest,Hungary,False,1.0,999.5504573451972,1000.4980835111201,1000.0513665066466,999.9971743496707
1910-05-27,Argentina,Chile,3,1,Friendly,Buenos Aires,Argentina,False,1.0,1001.4875928430563,1000.0,1001.9861656348054,999.5014272082509
1910-05-29,Chile,Uruguay,0,3,Friendly,Buenos Aires,Argentina,True,1.0,999.5014272082509,998.0124080756448,998.9999986316141,998.5138366522816
1910-06-05,Argentina,Chile,5,1,Friendly,Buenos Aires,Argentina,False,1.0,1001.9861656348054,998.9999986316141,1002.4833007063146,998.5028635601049
1910-06-12,Argentina,Uruguay,4,1,Friendly,Buenos Aires,Argentina,False,1.0,1002.4833007063146,998.5138366522816,1002.9794924346428,998.0176449239534
1910-08-15,Uruguay,Argentina,3,1,Copa Lipton,Montevideo,Uruguay,False,1.0,998.0176449239534,1002.9794924346428,998.5224052284976,1002.4747321300986
1910-09-11,Norway,Sweden,0,4,Friendly,Kristiania,Norway,False,1.0,999.5,999.003351957289,998.9995235108194,999.5038284464697
1910-09-11,Chile,Argentina,0,3,Friendly,Viña del Mar,Chile,False,1.0,998.5028635601049,1002.4747321300986,998.0066741385605,1002.970921551643
1910-10-16,Germany,Netherlands,1,2,Friendly,Kleve,Germany,False,1.0,999.0048219806959,1003.9823316016742,998.5095973102661,1004.4775562721039
1910-10-16,Russia,Czechoslovakia,5,4,Friendly,Saint Petersburg,Russia,False,1.0,1000.0,998.5245420896947,1000.4985844340364,998.0259576556583
1910-10-23,Russia,Czechoslovakia,1,0,Friendly,Moscow,Russia,False,1.0,1000.4985844340364,998.0259576556583,1000.9962121878531,997.5283299018416
1910-11-06,Hungary,Austria,3,0,Friendly,Budapest,Hungary,False,1.0,1000.0513665066466,999.0648359916246,1000.5504200200864,998.5657824781847
1910-11-13,Argentina,Uruguay,1,1,Copa Premio Honor Argentino,Buenos Aires,Argentina,False,1.0,1002.970921551643,998.5224052284976,1002.9666537022252,998.5266730779153
1910-11-27,Argentina,Uruguay,2,6,Copa Premio Honor Argentino,Buenos Aires,Argentina,False,1.0,1002.9666537022252,998.5266730779153,1002.4623940414507,999.0309327386899
1911-01-01,France,Hungary,0,3,Friendly,Maisons-Alfort,France,False,1.0,997.5043373977172,1000.5504200200864,997.0072598079541,1001.0474976098495
1911-01-06,Italy,Hungary,0,1,Friendly,Milan,Italy,False,1.0,999.9971743496707,1001.0474976098495,999.4981820394237,1001.5464899200965
1911-01-08,Switzerland,Hungary,2,0,Friendly,Zürich,Switzerland,False,1.0,998.5014364137551,1001.5464899200965,999.004357836681,1001.0435684971706
1911-01-28,Northern Ireland,Wales,1,2,British Home Championship,Belfast,Ireland,False,1.0,975.5381204798274,981.8163132647448,975.0441435522657,982.3102901923065
